CODICESCUOLA,ANNOCORSO,SEZIONEANNO,TIPOGRADOSCUOLA,COMBINAZIONE,DISCIPLINA,CODICEISBN,AUTORI,TITOLO,SOTTOTITOLO,VOLUME,EDITORE,PREZZO,NUOVAADOZ,DAACQUIST,CONSIGLIATO
CBEE816053,1,A,EE,30 ORE SETTIMANALI,IL LIBRO DELLA PRIMA CLASSE,9788876276606,"AA VV  ",SUPERTOBIA 1 QUATTRO CARATTERI,IL TRENINO DELLA FANTASIA,1,LISCIANI SCUOLA,"13,34",Si,Si,No
CBEE816053,2,A,EE,30 ORE SETTIMANALI,RELIGIONE,9788842632924,BERGER MARELLA - GENNESI MARINA - STIO NICOLETTA,NUOVO COME FARFALLE DAI MILLE COLORI 1-2-3 (IL),CORSO DI IRC PER LA SCUOLA PRIMARIA,U,IL CAPITELLO,"8,19",No,No,No
CBEE816053,2,A,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9788809964693,"AA VV  ",I LIKE GOLD CL. 2,ND,2,GIUNTI ELT,"6,03",No,Si,No
CBEE816053,2,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO (1° BIENNIO),9788809917576,"AA VV  ",NUOVO VIVA CRESCERE  CL. 2,ND,2,GIUNTI SCUOLA,"18,69",No,Si,No
CBEE816053,3,A,EE,30 ORE SETTIMANALI,RELIGIONE,9788842632511,"AA VV  ",COME FARFALLE DAI MILLE COLORI 1-2-3,ND,U,IL CAPITELLO,"8,19",No,No,No
CBEE816053,3,A,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9788809964709,"AA VV  ",I LIKE GOLD CL. 3,ND,3,GIUNTI ELT,"8,06",No,Si,No
CBEE816053,3,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO (1° BIENNIO),9788809929999,"AA VV  ",MILLE AVVENTURE CL. 3,ND,3,GIUNTI SCUOLA,"26,71",No,Si,No
CBEE816053,4,A,EE,30 ORE SETTIMANALI,RELIGIONE,9788846845290,"PICARIELLO CARMINE  ",MIO LIBRO DI RELIGIONE 4-5 (IL),ND,U,LA SPIGA,"8,19",Si,Si,No
CBEE816053,4,A,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9788809919716,"AA VV  ",ENGLISH BEAT CL. 4,ND,1,GIUNTI ELT,"8,06",Si,Si,No
CBEE816053,4,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788847307414,"AA VV  ",NEL CUORE DEI SAPERI STO-GEO 4,ND,1,CETEM,"10,73",Si,Si,No
CBEE816053,4,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO DELLE DISCIPLINE (AMBITO SCIENTIFICO),9788809917637,"AA VV  ",NUOVO VIVA IMPARARE CL. 4 MATEMATICA,ND,1,GIUNTI SCUOLA,"10,73",Si,Si,No
CBEE816053,4,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO DEI LINGUAGGI,9788847307391,STANO LAURA - ZAMPIGHI FLAVIA - BENELLI MARIA ROSA,NEL CUORE DELLE PAROLE 4,ND,1,CETEM,"17,28",Si,Si,No
CBEE816053,5,A,EE,30 ORE SETTIMANALI,RELIGIONE,9788842632931,BERGER MARELLA - GENNESI MARINA - STIO NICOLETTA,NUOVO COME FARFALLE DAI MILLE COLORI 4-5 (IL),CORSO DI IRC PER LA SCUOLA PRIMARIA,U,IL CAPITELLO,"8,19",No,No,No
CBEE816053,5,A,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9791223235546,"AA VV  ",ENGLISH BEAT CL. 5,ND,2,GIUNTI ELT,"10,08",No,Si,No
CBEE816053,5,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO DEI LINGUAGGI,9788847306981,"AA VV  ",FINESTRE SUL MONDO 5,ND,2,CETEM,"20,96",No,Si,No
CBEE816053,5,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO DELLE DISCIPLINE,9788847307063,"AA VV  ",MONDO 2030 UNICO 5,ND,2,CETEM,"25,00",No,Si,No
CBEE816064,1,A,EE,30 ORE SETTIMANALI,RELIGIONE,9788809930087,"DE ROSSI FRANCESCO  ",UN CIELO A COLORI CL. 1-2-3,ND,U,GIUNTI SCUOLA,"8,19",No,Si,No
CBEE816064,1,A,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9788853639998,"BERTARINI MARIAGRAZIA  ",THE STORY GARDEN PREMIUM 1,ND,1,ELI,"4,02",No,Si,No
CBEE816064,1,A,EE,30 ORE SETTIMANALI,IL LIBRO DELLA PRIMA CLASSE,9788847248564,"MORGESE ROBERTO  ",COLIBRI' 1 METODO A STAMPATO,ND,1,RAFFAELLO,"13,34",Si,Si,No
CBEE816064,2,A,EE,30 ORE SETTIMANALI,RELIGIONE,9788809930087,"DE ROSSI FRANCESCO  ",UN CIELO A COLORI CL. 1-2-3,ND,U,GIUNTI SCUOLA,"8,19",No,No,No
CBEE816064,2,A,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9788853640000,"BERTARINI MARIAGRAZIA  ",THE STORY GARDEN PREMIUM 2,ND,2,ELI,"6,03",No,Si,No
CBEE816064,2,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO (1° BIENNIO),9788847242364,BARTOLUCCI TIZIANA - GAGLIARDINI MARIA LUISA - PAPALINI PAOLA,VERDE PRATO 2,ND,2,RAFFAELLO,"18,69",No,Si,No
CBEE816064,3,A,EE,30 ORE SETTIMANALI,RELIGIONE,9788851909987,FACCHINETTI ELENA - SECCHI PAOLA - GHIROTTO SUSANNA,BELLEZZA CI UNISCE (LA),VOLUME 1° CICLO,U,PIEMME SCUOLA,"8,19",No,No,No
CBEE816064,3,A,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9788853640017,"BERTARINI MARIAGRAZIA  ",THE STORY GARDEN PREMIUM 3,ND,3,ELI,"8,06",No,Si,No
CBEE816064,3,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO (1° BIENNIO),9788847307155,"AA VV  ",SI PUO' FARE 3,ND,3,CETEM,"26,71",No,Si,No
CBEE816064,4,A,EE,30 ORE SETTIMANALI,RELIGIONE,9788809930094,"DE ROSSI FRANCESCO  ",UN CIELO A COLORI CL. 4-5,ND,U,GIUNTI SCUOLA,"8,19",No,Si,No
CBEE816064,4,A,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9788853640024,"BERTARINI MARIAGRAZIA  ",THE STORY GARDEN PREMIUM 4,ND,1,ELI,"8,06",No,Si,No
CBEE816064,4,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788835058397,"AA VV  ",AVVENTURA DELLE DISCIPLINE - STORIA GEOGRAFIA 4 KIT (L'),ND,1,LA SCUOLA EDITRICE,"10,73",No,Si,No
CBEE816064,4,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO DELLE DISCIPLINE (AMBITO SCIENTIFICO),9788835058342,"AA VV  ",AVVENTURA DELLE DISCIPLINE MATEMATICA SCIENZE KIT 4 (L'),ND,1,LA SCUOLA EDITRICE,"10,73",No,Si,No
CBEE816064,4,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO DEI LINGUAGGI,9788847242388,BARTOLUCCI TIZIANA - GAGLIARDINI MARIA LUISA - PAPALINI PAOLA,LEGGO PERCHE' 4,ND,1,RAFFAELLO,"17,28",No,Si,No
CBEE816064,5,A,EE,30 ORE SETTIMANALI,RELIGIONE,9788809930094,"DE ROSSI FRANCESCO  ",UN CIELO A COLORI CL. 4-5,ND,U,GIUNTI SCUOLA,"8,19",No,No,No
CBEE816064,5,A,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9788853640031,"BERTARINI MARIAGRAZIA  ",THE STORY GARDEN PREMIUM 5,ND,2,ELI,"10,08",No,Si,No
CBEE816064,5,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788835058403,"AA VV  ",AVVENTURA DELLE DISCIPLINE - STORIA GEOGRAFIA 5 KIT (L'),ND,2,LA SCUOLA EDITRICE,"12,50",No,Si,No
CBEE816064,5,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO DELLE DISCIPLINE (AMBITO SCIENTIFICO),9788835058359,"AA VV  ",AVVENTURA DELLE DISCIPLINE MATEMATICA SCIENZE KIT 5 (L'),ND,2,LA SCUOLA EDITRICE,"12,50",No,Si,No
CBEE816064,5,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO DEI LINGUAGGI,9788847242395,BARTOLUCCI TIZIANA - GAGLIARDINI MARIA LUISA - PAPALINI PAOLA,LEGGO PERCHE' 5,ND,2,RAFFAELLO,"20,96",No,Si,No
CBEE828037,1,A,EE,30 ORE SETTIMANALI,RELIGIONE,9788846845283,"PICARIELLO CARMINE  ",MIO LIBRO DI RELIGIONE 1-2-3 (IL),ND,U,LA SPIGA,"8,19",Si,Si,No
CBEE828037,1,A,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9788847248502,BADIOLI CLAUDIA - PREVITO ISABELLA - JONES KIM,SUPER FRIENDS 1,ND,1,CELTIC PUBLISHING,"4,02",Si,Si,No
CBEE828037,1,A,EE,30 ORE SETTIMANALI,IL LIBRO DELLA PRIMA CLASSE,9788891597595,"AA VV  ",MAGICA MATILDE,CLASSE 1 - METODO TUTTO MAIUSCOLO,1,FABBRI SCUOLA,"13,34",Si,Si,No
CBEE828037,2,A,EE,30 ORE SETTIMANALI,RELIGIONE,9788846844545,"CAMPOLEONI ALBERTO - CRIPPA LUCA ",CASA CHE VOGLIAMO 1-2-3 (LA),ND,U,LA SPIGA,"8,19",No,No,No
CBEE828037,2,A,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9788847242470,"AA VV  ",HELLO WORLD 2,ND,2,CELTIC PUBLISHING,"6,03",No,Si,No
CBEE828037,2,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO (1° BIENNIO),9791220411608,"AA  VV  ",NOI DELLA CIURMA,CLASSE 2A,2,A. MONDADORI SCUOLA,"18,69",No,Si,No
CBEE828037,3,A,EE,30 ORE SETTIMANALI,RELIGIONE,9788809930087,"DE ROSSI FRANCESCO  ",UN CIELO A COLORI CL. 1-2-3,ND,U,GIUNTI SCUOLA,"8,19",No,No,No
CBEE828037,3,A,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9788853640017,"BERTARINI MARIAGRAZIA  ",THE STORY GARDEN PREMIUM 3,ND,3,ELI,"8,06",No,Si,No
CBEE828037,3,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO (1° BIENNIO),9788883976797,"AA VV  ",GIRAFIORE 3 SET,ND,3,ARDEA EDITRICE,"26,71",No,Si,No
CBEE828037,4,A,EE,30 ORE SETTIMANALI,RELIGIONE,9788846845290,"PICARIELLO CARMINE  ",MIO LIBRO DI RELIGIONE 4-5 (IL),ND,U,LA SPIGA,"8,19",Si,Si,No
CBEE828037,4,A,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9788883398223,"AA  VV  ",GO KIDS GOLD 4,ND,1,PEARSON LONGMAN,"8,06",Si,Si,No
CBEE828037,4,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO DEI LINGUAGGI,9788809917590,"AA VV  ",NUOVO VIVA LEGGERE CL. 4,ND,1,GIUNTI SCUOLA,"17,28",Si,Si,No
CBEE828037,4,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO DELLE DISCIPLINE,9788809917613,"AA VV  ",NUOVO VIVA IMPARARE CL. 4,ND,1,GIUNTI SCUOLA,"21,46",Si,Si,No
CBEE828037,5,A,EE,30 ORE SETTIMANALI,RELIGIONE,9788846844552,"CAMPOLEONI ALBERTO - CRIPPA LUCA ",CASA CHE VOGLIAMO 4-5 (LA),ND,U,LA SPIGA,"8,19",No,No,No
CBEE828037,5,A,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9788847233324,"PHILIP CURTIS - DONATELLA SANTANDREA ",STORY LANE 5,ND,2,CELTIC PUBLISHING,"10,08",No,Si,No
CBEE828037,5,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO DEI LINGUAGGI,9788809930018,"AA VV  ",AMICA PAROLA CL. 5,ND,2,GIUNTI SCUOLA,"20,96",No,Si,No
CBEE828037,5,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO DELLE DISCIPLINE,9788809930056,"AA VV  ",AMICA TERRA CL. 5,ND,2,GIUNTI SCUOLA,"25,00",No,Si,No
CBEE828048,1,A,EE,30 ORE SETTIMANALI,RELIGIONE,9788846845283,"PICARIELLO CARMINE  ",MIO LIBRO DI RELIGIONE 1-2-3 (IL),ND,U,LA SPIGA,"8,19",Si,Si,No
CBEE828048,1,A,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9788847248502,BADIOLI CLAUDIA - PREVITO ISABELLA - JONES KIM,SUPER FRIENDS 1,ND,1,CELTIC PUBLISHING,"4,02",Si,Si,No
CBEE828048,1,A,EE,30 ORE SETTIMANALI,IL LIBRO DELLA PRIMA CLASSE,9788891597595,"AA VV  ",MAGICA MATILDE,CLASSE 1 - METODO TUTTO MAIUSCOLO,1,FABBRI SCUOLA,"13,34",Si,Si,No
CBEE828048,2,A,EE,30 ORE SETTIMANALI,RELIGIONE,9788846844545,"CAMPOLEONI ALBERTO - CRIPPA LUCA ",CASA CHE VOGLIAMO 1-2-3 (LA),ND,U,LA SPIGA,"8,19",No,No,No
CBEE828048,2,A,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9788847242470,"AA VV  ",HELLO WORLD 2,ND,2,CELTIC PUBLISHING,"6,03",No,Si,No
CBEE828048,2,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO (1° BIENNIO),9791220411608,"AA  VV  ",NOI DELLA CIURMA,CLASSE 2A,2,A. MONDADORI SCUOLA,"18,69",No,Si,No
CBEE828048,3,A,EE,30 ORE SETTIMANALI,RELIGIONE,9788809930087,"DE ROSSI FRANCESCO  ",UN CIELO A COLORI CL. 1-2-3,ND,U,GIUNTI SCUOLA,"8,19",No,No,No
